YEAR,1_SELF_EMPLOY,2_NUM_OF_EMPLOYEES,3_TECH_ORG,4_MH_BEN_PROVIDED,5_AWARE_OF_MH_BENEFITS,6_EMPLOY_FORMALLY_DISCUSS_MH,7_EMPLOY_OFFER_RESOURCES,8_ANONIMITY_PROTECT,9_COMFORT_DISCUSS_SUPERVISOR,10_EVER_DISUSS_MH_w_EMPLOY,11_IMPORTANCE_EMPLOY_PHYS_HEALTH,12_IMPORTANCE_EMPLOY_MENTAL_HEALTH,13_IF_DIAGNOSED_MH_REVEAL_COWORK_EMPLOYEES,14_IF_REVEAL_DISORDER_HOW_IMPACT_RELATIONSHIP,15_CURRENT_MH_DISORDER,16_DIAGNOSED_MH_DISORDER,17_DISORDER_INTERFERE_WITH_WORK_WHEN_TREATED,18_DISORDER_INTERFERE_WITH_WORK_WHEN_NOT_TREATED,19_TECH_SUPPORT_EMPLOYEE_w_MH_DISORDER,20_AGE,21_GENDER,22_COUNTRY,23_STATE,24_RACE,25_COUNTRY_2
2017,0,100-500,1,Yes,No,Yes,No,Yes,No,0,5,6,,,No,,Not applicable to me,Not applicable to me,4,23,Female,United States of America,Illinois,White,United States of America
2017,0,25-Jun,1,No,Yes,No,No,I don't know,Yes,0,5,4,,,No,,Not applicable to me,Not applicable to me,2,37,m,Canada,,,Canada
2017,0,100-500,0,Yes,Yes,Yes,Yes,Yes,Yes,0,6,6,,,Possibly,,Sometimes,Often,3,42,Male,United States of America,Wisconsin,White,United States of America
2017,0,100-500,0,I don't know,No,No,No,I don't know,Maybe,1,7,5,,,Yes,Yes,Rarely,Often,4,35,Female,United States of America,Ohio,White,United States of America
2017,0,100-500,1,Yes,Yes,No,I don't know,Yes,Yes,1,8,8,,,Possibly,,Not applicable to me,Not applicable to me,3,32,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,I don't know,No,I don't know,I don't know,Yes,Maybe,0,4,7,,,Don't Know,,Not applicable to me,Sometimes,3,23,Male,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,I don't know,I don't know,Yes,1,6,6,,,Yes,Yes,Sometimes,Often,4,35,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Yes,1,5,5,,,Yes,Yes,Rarely,Often,3,34,female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,I don't know,No,Yes,I don't know,Yes,No,0,8,9,,,Possibly,,Not applicable to me,Sometimes,3,24,female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,No,Yes,I don't know,Yes,1,7,7,,,Yes,Yes,Sometimes,Often,3,38,m,United States of America,Illinois,White,United States of America
2017,0,100-500,1,No,N/A,No,No,I don't know,No,1,5,5,,,Yes,Yes,Sometimes,Often,3,42,Male,United Kingdom,,,United Kingdom
2017,0,100-500,1,Yes,Yes,No,Yes,Yes,Maybe,0,8,8,,,Don't Know,,Not applicable to me,Not applicable to me,4,23,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,I don't know,Yes,I don't know,Maybe,1,7,6,,,Possibly,,Sometimes,Sometimes,3,39,,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,No,Yes,Yes,I don't know,Maybe,0,6,5,,,Yes,Yes,Rarely,Often,3,30,Male,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,Yes,I don't know,Yes,1,10,10,,,Don't Know,,Not applicable to me,Not applicable to me,4,35,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,No,Yes,Yes,Maybe,0,1,4,,,Yes,Yes,Sometimes,Sometimes,1,29,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,No,Yes,No,I don't know,Yes,0,8,8,,,No,,Not applicable to me,Not applicable to me,3,24,female,United States of America,Illinois,White,United States of America
2017,0,500-1000,1,Yes,No,Yes,I don't know,I don't know,No,0,7,5,,,Possibly,,Not applicable to me,Not applicable to me,1,35,m,United States of America,Ohio,White,United States of America
2017,0,100-500,1,Yes,Yes,No,No,Yes,Yes,1,5,3,,,Possibly,,Sometimes,Often,1,30,male,United States of America,Illinois,White,United States of America
2017,0,25-Jun,1,I don't know,No,No,No,Yes,Yes,1,7,7,,,No,,Not applicable to me,Not applicable to me,3,28,F,United States of America,Oregon,Asian,United States of America
2017,0,100-500,1,Yes,Yes,Yes,I don't know,Yes,Maybe,0,5,6,,,Yes,Yes,Sometimes,Often,4,32,F,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Maybe,0,10,8,,,Possibly,,Sometimes,Sometimes,4,34,Male,United States of America,Illinois,White,United States of America
2017,0,26-100,1,Yes,Yes,No,No,I don't know,Maybe,0,2,5,,,Yes,Yes,Never,Sometimes,2,33,Male,United States of America,Alabama,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,I don't know,I don't know,Yes,1,10,7,,,No,,Not applicable to me,Not applicable to me,4,32,male,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,No,No,Yes,I don't know,Yes,1,7,5,,,No,,Not applicable to me,Not applicable to me,3,27,Female,United States of America,Illinois,Asian,United States of America
2017,0,100-500,1,Yes,Yes,Yes,No,I don't know,Maybe,0,8,8,,,Yes,Yes,Rarely,Sometimes,4,23,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,0,Not eligible for coverage / NA,N/A,No,I don't know,Yes,Maybe,1,7,7,,,Yes,Yes,Rarely,Often,2,30,Male,Netherlands,,,Netherlands
2017,0,100-500,1,Yes,Yes,Yes,I don't know,I don't know,Yes,1,7,7,,,Yes,Yes,Sometimes,Often,5,24,Male,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,Yes,I don't know,Yes,1,7,8,,,Yes,Yes,Often,Often,4,34,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Maybe,0,8,8,,,Don't Know,,Not applicable to me,Not applicable to me,3,32,male,United States of America,Illinois,White,United States of America
2017,0,100-500,1,I don't know,No,No,No,I don't know,Maybe,0,5,4,,,Yes,Yes,Sometimes,Often,1,41,female,United States of America,Texas,White,United States of America
2017,0,100-500,1,Yes,Yes,No,No,I don't know,No,0,5,2,,,Yes,Yes,Rarely,Often,3,37,Male,United States of America,Wisconsin,White,United States of America
2017,1,,,,,,,,,,,,"No, because it would impact me negatively",Negatively,Possibly,,Not applicable to me,Often,2,27,Male,Czech Republic,,,Czech Republic
2017,0,26-100,1,I don't know,No,No,I don't know,I don't know,Yes,0,10,7,,,No,,Not applicable to me,Not applicable to me,3,26,Male,United States of America,Georgia,White,United States of America
2017,0,25-Jun,1,I don't know,N/A,No,I don't know,Yes,Yes,0,10,7,,,Possibly,,Rarely,Sometimes,1,24,male,United States of America,Georgia,White,United States of America
2017,0,26-100,1,Yes,Yes,No,No,Yes,Yes,1,3,5,,,Yes,Yes,Rarely,Often,2,44,Male,United States of America,Alabama,White,United States of America
2017,0,More than 1000,1,I don't know,No,No,No,Yes,Maybe,0,6,3,,,No,,Not applicable to me,Not applicable to me,2,40,Male,Germany,,,Germany
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,42,Male,United States of America,Georgia,White,United States of America
2017,0,More than 1000,0,Yes,No,Yes,Yes,I don't know,Maybe,1,8,5,,,Yes,Yes,Sometimes,Often,3,27,Non binary,United States of America,Ohio,White,United States of America
2017,0,25-Jun,1,I don't know,No,No,No,I don't know,Maybe,0,4,3,,,Possibly,,Rarely,Sometimes,3,40,M,United States of America,Florida,,United States of America
2017,0,More than 1000,0,Yes,Yes,Yes,Yes,Yes,Yes,1,8,7,,,Yes,Yes,Sometimes,Often,4,38,Genderqueer demigirl,United States of America,New Hampshire,White,United States of America
2017,0,500-1000,1,Yes,Yes,Yes,Yes,Yes,Yes,1,7,5,,,Yes,Yes,Sometimes,Sometimes,3,34,Male,United States of America,Massachusetts,White,United States of America
2017,0,26-100,1,Yes,Yes,No,No,I don't know,No,0,8,4,,,Yes,Yes,Sometimes,Often,3,27,female,United States of America,California,White,United States of America
2017,0,More than 1000,0,Yes,No,No,I don't know,I don't know,Maybe,0,8,6,,,Possibly,,Sometimes,Sometimes,2,34,Male ,United States of America,North Carolina,White,United States of America
2017,0,26-100,1,No,N/A,No,No,I don't know,Maybe,0,3,0,,,No,,Not applicable to me,Not applicable to me,2,26,male,United States of America,Georgia,White,United States of America
2017,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Sometimes,Often,1,33,Female,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,No,No,Yes,Yes,Yes,1,7,4,,,Yes,Yes,Rarely,Often,3,39,Male,United States of America,Illinois,White,United States of America
2017,0,100-500,0,No,N/A,Yes,Yes,I don't know,Yes,1,3,3,,,Yes,No,Sometimes,Often,2,33,Genderqueer/non-binary,United Kingdom,,,United Kingdom
2017,0,500-1000,0,Yes,Yes,No,No,I don't know,No,1,7,1,,,Yes,Yes,Sometimes,Often,3,37,f,United States of America,Indiana,White,United States of America
2017,0,26-100,0,I don't know,No,Yes,I don't know,I don't know,Maybe,0,5,5,,,No,,Not applicable to me,Not applicable to me,3,30,Male,United States of America,California,White,United States of America
2017,0,25-Jun,1,No,N/A,No,No,I don't know,Maybe,0,3,3,,,No,,Not applicable to me,Not applicable to me,2,22,Male,United Kingdom,,,United Kingdom
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",Positively,Yes,Yes,Rarely,Sometimes,3,29,Male,United States of America,California,Black or African American,United States of America
2017,0,25-Jun,1,I don't know,N/A,No,I don't know,I don't know,Yes,0,6,8,,,No,,Not applicable to me,Not applicable to me,3,51,Female,United States of America,Georgia,,United States of America
2017,0,More than 1000,0,Yes,Yes,I don't know,I don't know,I don't know,No,0,5,5,,,Yes,Yes,Sometimes,Sometimes,2,24,Male ,United States of America,Kentucky,White,United States of America
2017,0,More than 1000,1,Yes,No,No,Yes,Yes,Maybe,0,6,6,,,Yes,Yes,Rarely,Sometimes,2,37,Male,United States of America,Georgia,White,United States of America
2017,0,500-1000,0,Yes,Yes,No,Yes,Yes,Yes,0,9,9,,,No,,Not applicable to me,Not applicable to me,2,46,M,United States of America,Utah,White,United States of America
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",I'm not sure,Possibly,,Not applicable to me,Sometimes,1,43,Male,Canada,,,Canada
2017,0,More than 1000,0,Yes,Yes,No,No,I don't know,Maybe,1,2,2,,,Yes,Yes,Rarely,Often,1,50,M,United States of America,Illinois,White,United States of America
2017,0,100-500,1,Yes,No,I don't know,Yes,I don't know,Yes,0,6,5,,,Yes,Yes,Sometimes,Often,3,30,Male,United States of America,Ohio,White,United States of America
2017,0,26-100,1,I don't know,N/A,No,No,I don't know,Yes,1,0,5,,,No,,Sometimes,Sometimes,2,27,Male,United States of America,Indiana,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Don't Know,,Not applicable to me,Not applicable to me,3,31,male,United Kingdom,,,United Kingdom
2017,0,More than 1000,1,Yes,Yes,I don't know,I don't know,I don't know,Yes,1,8,7,,,Yes,Yes,Sometimes,Often,3,32,male,United States of America,Virginia,White,United States of America
2017,0,25-Jun,1,Yes,Yes,No,No,I don't know,Yes,1,0,0,,,Yes,Yes,Sometimes,Often,1,34,Male,United States of America,Minnesota,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Possibly,,Sometimes,Often,1,49,m,United States of America,Arizona,White,United States of America
2017,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Possibly,,Not applicable to me,Not applicable to me,2,37,m,Canada,,,Canada
2017,0,500-1000,1,Yes,Yes,No,Yes,I don't know,Yes,1,6,6,,,Yes,Yes,Sometimes,Often,3,35,cis-Female,United States of America,Arizona,White,United States of America
2017,0,100-500,1,Not eligible for coverage / NA,N/A,No,No,I don't know,Maybe,0,7,6,,,Yes,Yes,Sometimes,Often,3,33,Nonbinary,Switzerland,,,Switzerland
2017,0,26-100,1,No,No,Yes,No,Yes,No,1,7,9,,,No,,Not applicable to me,Not applicable to me,3,32,Male,India,,,India
2017,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Maybe,0,6,5,,,No,,Not applicable to me,Not applicable to me,2,31,Male,United States of America,Nevada,White,United States of America
2017,0,More than 1000,0,Yes,Yes,No,No,Yes,No,0,7,4,,,Yes,Yes,Sometimes,Often,2,33,Male,United States of America,Washington,White,United States of America
2017,0,More than 1000,1,Yes,Yes,No,No,I don't know,No,0,3,0,,,Yes,Yes,Sometimes,Sometimes,1,40,Female,United States of America,Illinois,White,United States of America
2017,0,500-1000,1,Yes,Yes,No,Yes,I don't know,Yes,0,7,7,,,No,,Not applicable to me,Not applicable to me,4,40,male,United States of America,Michigan,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,56,Male,United States of America,Oregon,White,United States of America
2017,0,26-100,1,Yes,Yes,No,No,I don't know,Maybe,0,5,5,,,Yes,Yes,Sometimes,Often,3,28,Nonbinary,United States of America,Illinois,White,United States of America
2017,0,5-Jan,0,I don't know,No,No,No,I don't know,No,0,6,3,,,No,,Not applicable to me,Not applicable to me,3,25,Male ,United States of America,Virginia,White,United States of America
2017,0,25-Jun,1,Yes,Yes,Yes,Yes,Yes,Yes,1,7,7,,,Yes,Yes,Never,Rarely,4,48,Male,United States of America,Michigan,White,United States of America
2017,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Maybe,1,7,5,,,Yes,Yes,Rarely,Often,2,43,cis female,United States of America,Oregon,White,United States of America
2017,0,26-100,1,Yes,Yes,No,No,I don't know,Maybe,0,7,7,,,No,,Not applicable to me,Not applicable to me,1,29,Male,United States of America,Texas,White,United States of America
2017,0,More than 1000,0,Not eligible for coverage / NA,N/A,Yes,Yes,I don't know,Maybe,1,10,7,,,Yes,Yes,Rarely,Sometimes,3,36,nonbinary,United States of America,Oregon,White,United States of America
2017,0,100-500,1,Yes,Yes,No,I don't know,Yes,Maybe,1,9,4,,,Yes,Yes,Often,Often,4,34,Male,United States of America,California,White,United States of America
2017,0,26-100,1,Not eligible for coverage / NA,Yes,No,I don't know,I don't know,Maybe,0,8,7,,,Possibly,,Sometimes,Often,2,31,female,United States of America,New York,White,United States of America
2017,0,More than 1000,1,Yes,No,I don't know,No,I don't know,Maybe,0,7,7,,,No,,Not applicable to me,Not applicable to me,3,33,Male ,United Kingdom,,,United Kingdom
2017,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,No,0,6,6,,,Don't Know,,Not applicable to me,Sometimes,3,49,Male,United States of America,Illinois,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Possibly,,Not applicable to me,Not applicable to me,2,38,Male,United Kingdom,,,United Kingdom
2017,0,25-Jun,1,No,No,No,No,I don't know,No,0,7,7,,,No,,Not applicable to me,Not applicable to me,4,30,Female,Australia,,,Australia
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,No,Not applicable to me,Often,1,36,Male,United Kingdom,,,United Kingdom
2017,0,100-500,0,Yes,Yes,Yes,Yes,I don't know,No,0,5,5,,,Yes,Yes,Sometimes,Often,1,32,woman,United States of America,Minnesota,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Don't Know,,Not applicable to me,Not applicable to me,3,36,male,United States of America,Indiana,White,United States of America
2017,0,100-500,1,Yes,No,No,No,I don't know,No,0,8,4,,,Yes,Yes,Never,Sometimes,3,40,"F, cisgender",United States of America,Washington,White,United States of America
2017,0,26-100,1,No,N/A,No,No,I don't know,Yes,1,8,8,,,No,,Rarely,Rarely,3,28,Male,United Kingdom,,,United Kingdom
2017,0,More than 1000,1,No,No,I don't know,I don't know,I don't know,No,0,8,4,,,Possibly,,Not applicable to me,Not applicable to me,3,21,Female,India,,,India
2017,0,500-1000,1,Yes,Yes,Yes,Yes,I don't know,Maybe,0,7,5,,,Yes,Yes,Often,Often,1,46,Male,United States of America,Washington,White,United States of America
2017,0,25-Jun,1,Not eligible for coverage / NA,N/A,No,No,I don't know,Maybe,0,10,6,,,Yes,Yes,Rarely,Sometimes,3,20,male,Germany,,,Germany
2017,0,More than 1000,0,Yes,Yes,I don't know,Yes,I don't know,Yes,1,8,6,,,Yes,Yes,Rarely,Sometimes,2,30,Male,United States of America,Wisconsin,White,United States of America
2017,0,100-500,1,I don't know,No,Yes,I don't know,I don't know,Yes,0,8,8,,,No,,Rarely,Rarely,2,44,female,United States of America,Washington,White,United States of America
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,Yes,Sometimes,Sometimes,2,34,Male,United Kingdom,,,United Kingdom
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,Yes,Sometimes,Often,2,38,Female-ish,United States of America,Oregon,White,United States of America
2017,0,25-Jun,1,I don't know,No,I don't know,No,I don't know,Maybe,0,7,5,,,Yes,Yes,Sometimes,Often,3,35,Male,United States of America,Maryland,White,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Possibly,,Not applicable to me,Often,3,45,Female,United States of America,Oregon,White,United States of America
2017,0,100-500,1,I don't know,No,No,No,I don't know,Yes,1,7,7,,,Yes,Yes,Often,Often,4,35,Male,United Kingdom,,,United Kingdom
2017,0,25-Jun,1,Yes,No,No,No,I don't know,Maybe,0,10,8,,,No,,Not applicable to me,Not applicable to me,2,30,male,United States of America,Washington,White,United States of America
2017,0,100-500,1,I don't know,No,No,I don't know,Yes,Yes,0,7,7,,,No,,Not applicable to me,Not applicable to me,3,22,Female,United States of America,Michigan,Asian,United States of America
2017,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,3,33,Male,United States of America,California,White,United States of America
2017,1,,,,,,,,,,,,"Yes, always",I'm not sure,Possibly,,Never,Sometimes,1,30,male,India,,,India
2017,0,100-500,1,Yes,Yes,No,Yes,I don't know,No,0,7,7,,,No,,Not applicable to me,Not applicable to me,3,41,Male,United States of America,Maryland,White,United States of America
2017,0,26-100,1,I don't know,No,I don't know,I don't know,I don't know,Maybe,0,4,4,,,No,,Not applicable to me,Not applicable to me,3,32,Male,United States of America,Washington,White,United States of America
2017,0,100-500,1,Yes,Yes,No,I don't know,I don't know,Yes,0,8,8,,,No,,Not applicable to me,Not applicable to me,4,48,Male,United States of America,Alabama,White,United States of America
2017,0,26-100,1,Yes,N/A,No,No,I don't know,No,0,8,0,,,No,,Rarely,Rarely,2,32,male,Germany,,,Germany
2017,0,500-1000,0,I don't know,No,No,I don't know,I don't know,No,0,8,5,,,Possibly,,Not applicable to me,Often,2,30,Male,United States of America,Maine,White,United States of America
2017,0,26-100,0,Yes,No,No,No,Yes,Yes,1,7,3,,,Yes,Yes,Rarely,Often,3,45,Female,United States of America,California,White,United States of America
2017,1,,,,,,,,,,,,"Sometimes, if it comes up",I'm not sure,Yes,Yes,Sometimes,Often,3,31,Female,United States of America,Texas,White,United States of America
2017,0,26-100,1,No,No,No,No,I don't know,No,0,3,0,,,Possibly,,Not applicable to me,Often,2,32,\-,United Kingdom,,,United Kingdom
2017,0,More than 1000,0,I don't know,No,No,No,I don't know,Yes,0,9,0,,,Yes,Yes,Rarely,Often,1,30,m,United States of America,Colorado,White,United States of America
2017,0,25-Jun,1,Yes,No,No,No,I don't know,No,0,3,3,,,Yes,Yes,Rarely,Rarely,2,32,Male,United States of America,Minnesota,White,United States of America
2017,0,100-500,1,Yes,Yes,No,No,I don't know,No,0,5,4,,,Yes,Yes,Rarely,Often,2,37,Female,United States of America,Michigan,White,United States of America
2017,1,,,,,,,,,,,,"No, because it would impact me negatively",Positively,Possibly,,Not applicable to me,Often,2,30,Male,United States of America,Utah,White,United States of America
2017,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Rarely,Often,2,31,trans woman,Netherlands,,,Netherlands
2017,0,25-Jun,1,Yes,No,No,No,Yes,Yes,0,0,0,,,No,,Not applicable to me,Not applicable to me,3,30,Male,United States of America,Tennessee,White,United States of America
2017,0,100-500,1,No,N/A,No,No,No,Maybe,0,7,3,,,Possibly,,Often,Often,2,35,Female,United Kingdom,,,United Kingdom
2017,0,More than 1000,1,Yes,No,I don't know,I don't know,I don't know,Maybe,0,7,5,,,No,,Not applicable to me,Not applicable to me,2,37,Male,United States of America,Illinois,White,United States of America
